user_id,device,location,traffic_source,customer_type
U092558,Desktop,Hyderabad,Facebook,New
U092559,Mobile,Mumbai,Instagram,Returning
U092560,Mobile,Hyderabad,Paid Ads,Returning
U092561,Desktop,Pune,Google,New
U092562,Mobile,Ahmedabad,YouTube,New
U092563,Mobile,Kolkata,Referral,New
U092564,Mobile,Bangalore,Instagram,Returning
U092565,Desktop,Kolkata,Facebook,New
U092566,Tablet,Mumbai,Instagram,New
U092567,Mobile,Hyderabad,Referral,Returning
U092568,Mobile,Hyderabad,Paid Ads,New
U092569,Mobile,Chennai,Paid Ads,Returning
U092570,Mobile,Bangalore,Google,New
U092571,Desktop,Pune,Google,New
U092572,Mobile,Ahmedabad,Instagram,Returning
U092573,Desktop,Chennai,YouTube,New
U092574,Desktop,Mumbai,Instagram,Returning
U092575,Mobile,Pune,Paid Ads,Returning
U092576,Desktop,Chennai,Google,New
U092577,Tablet,Delhi,Instagram,Returning
U092578,Mobile,Bangalore,Referral,New
U092579,Mobile,Kolkata,Email,Returning
U092580,Mobile,Pune,YouTube,New
U092581,Mobile,Hyderabad,Instagram,New
U092582,Mobile,Chennai,Paid Ads,Returning
U092583,Mobile,Bangalore,YouTube,New
U092584,Desktop,Mumbai,Paid Ads,Returning
U092585,Mobile,Kolkata,Direct,New
U092586,Desktop,Mumbai,Referral,Returning
U092587,Desktop,Pune,Paid Ads,New
U092588,Desktop,Chennai,Email,New
U092589,Mobile,Hyderabad,YouTube,New
U092590,Mobile,Ahmedabad,Email,Returning
U092591,Mobile,Hyderabad,Facebook,New
U092592,Desktop,Pune,YouTube,Returning
U092593,Mobile,Delhi,Facebook,New
U092594,Desktop,Chennai,Email,New
U092595,Mobile,Delhi,Instagram,New
U092596,Mobile,Chennai,Direct,New
U092597,Mobile,Pune,Instagram,New
U092598,Desktop,Kolkata,Google,New
U092599,Desktop,Hyderabad,Email,New
U092600,Desktop,Mumbai,Referral,New
U092601,Mobile,Ahmedabad,Instagram,New
U092602,Desktop,Chennai,YouTube,New
U092603,Mobile,Mumbai,Paid Ads,New
U092604,Mobile,Chennai,Facebook,New
U092605,Mobile,Hyderabad,Google,New
U092606,Mobile,Bangalore,Instagram,Returning
U092607,Mobile,Bangalore,Paid Ads,New
U092608,Desktop,Chennai,Instagram,New
U092609,Mobile,Ahmedabad,Direct,Returning
U092610,Mobile,Kolkata,YouTube,Returning
U092611,Mobile,Bangalore,YouTube,Returning
U092612,Desktop,Kolkata,Google,Returning
U092613,Mobile,Pune,Google,New
U092614,Mobile,Delhi,Instagram,New
U092615,Mobile,Ahmedabad,Google,New
U092616,Mobile,Pune,Email,New
U092617,Desktop,Bangalore,YouTube,New
U092618,Mobile,Bangalore,Direct,New
U092619,Mobile,Hyderabad,Instagram,New
U092620,Desktop,Mumbai,Google,Returning
U092621,Desktop,Hyderabad,Referral,New
U092622,Mobile,Pune,Direct,New
U092623,Desktop,Pune,Paid Ads,New
U092624,Desktop,Pune,Instagram,Returning
U092625,Mobile,Bangalore,YouTube,New
U092626,Mobile,Delhi,Facebook,Returning
U092627,Desktop,Ahmedabad,Email,Returning
U092628,Desktop,Kolkata,Google,New
U092629,Desktop,Mumbai,Direct,New
U092630,Mobile,Delhi,Google,New
U092631,Desktop,Bangalore,Direct,New
U092632,Mobile,Kolkata,Email,New
U092633,Desktop,Delhi,Google,New
U092634,Mobile,Kolkata,Google,New
U092635,Desktop,Hyderabad,Direct,New
U092636,Desktop,Hyderabad,Google,New
U092637,Tablet,Hyderabad,Google,New
U092638,Mobile,Delhi,Facebook,Returning
U092639,Mobile,Hyderabad,Instagram,Returning
U092640,Mobile,Kolkata,Email,Returning
U092641,Mobile,Delhi,Facebook,New
U092642,Desktop,Kolkata,Direct,New
U092643,Mobile,Pune,Instagram,New
U092644,Mobile,Delhi,Paid Ads,New
U092645,Mobile,Pune,Direct,New
U092646,Mobile,Delhi,Email,New
U092647,Desktop,Pune,Instagram,New
U092648,Mobile,Ahmedabad,Paid Ads,New
U092649,Mobile,Ahmedabad,Direct,Returning
U092650,Mobile,Ahmedabad,Direct,New
U092651,Mobile,Delhi,Referral,New
U092652,Mobile,Chennai,Facebook,New
U092653,Desktop,Pune,Facebook,New
U092654,Desktop,Kolkata,Instagram,New
U092655,Desktop,Kolkata,Google,New
U092656,Mobile,Hyderabad,Direct,New
U092657,Mobile,Pune,Google,New
U092658,Mobile,Chennai,Google,New
U092659,Mobile,Mumbai,Paid Ads,New
U092660,Desktop,Kolkata,Facebook,New
U092661,Mobile,Chennai,Paid Ads,Returning
U092662,Mobile,Mumbai,Direct,New
U092663,Mobile,Ahmedabad,Email,New
U092664,Mobile,Chennai,Paid Ads,New
U092665,Mobile,Mumbai,Facebook,New
U092666,Desktop,Pune,Instagram,New
U092667,Desktop,Bangalore,Email,Returning
U092668,Desktop,Chennai,Instagram,New
U092669,Mobile,Chennai,Paid Ads,New
U092670,Mobile,Kolkata,YouTube,New
U092671,Mobile,Bangalore,Email,New
U092672,Mobile,Delhi,Email,New
U092673,Desktop,Ahmedabad,Facebook,New
U092674,Mobile,Chennai,Email,New
U092675,Mobile,Kolkata,Instagram,New
U092676,Desktop,Kolkata,Referral,Returning
U092677,Mobile,Hyderabad,Email,New
U092678,Desktop,Bangalore,Direct,New
U092679,Mobile,Bangalore,Facebook,Returning
U092680,Desktop,Ahmedabad,Referral,Returning
U092681,Mobile,Delhi,Referral,New
U092682,Mobile,Delhi,YouTube,New
U092683,Desktop,Ahmedabad,Google,New
U092684,Desktop,Bangalore,YouTube,New
U092685,Desktop,Pune,Facebook,New
U092686,Desktop,Bangalore,YouTube,New
U092687,Mobile,Kolkata,Facebook,New
U092688,Desktop,Ahmedabad,Direct,New
U092689,Mobile,Delhi,Direct,New
U092690,Mobile,Delhi,Google,Returning
U092691,Mobile,Ahmedabad,Email,Returning
U092692,Mobile,Chennai,Google,New
U092693,Mobile,Chennai,Instagram,New
U092694,Desktop,Hyderabad,Google,New
U092695,Mobile,Chennai,YouTube,New
U092696,Mobile,Hyderabad,YouTube,New
U092697,Desktop,Hyderabad,Email,New
U092698,Desktop,Delhi,Instagram,Returning
U092699,Desktop,Bangalore,Direct,New
U092700,Mobile,Kolkata,Instagram,New
U092701,Mobile,Ahmedabad,Direct,New
U092702,Desktop,Ahmedabad,Facebook,Returning
U092703,Mobile,Bangalore,Google,New
U092704,Mobile,Kolkata,Direct,New
U092705,Mobile,Pune,Google,New
U092706,Desktop,Mumbai,Instagram,New
U092707,Mobile,Bangalore,Google,New
U092708,Mobile,Chennai,Facebook,New
U092709,Desktop,Pune,Direct,New
U092710,Desktop,Bangalore,Facebook,New
U092711,Desktop,Chennai,Instagram,New
U092712,Desktop,Bangalore,YouTube,New
U092713,Mobile,Bangalore,YouTube,New
U092714,Mobile,Mumbai,Paid Ads,New
U092715,Desktop,Ahmedabad,Instagram,New
U092716,Tablet,Kolkata,Facebook,New
U092717,Desktop,Mumbai,Google,New
U092718,Mobile,Kolkata,Instagram,New
U092719,Mobile,Chennai,Instagram,New
U092720,Tablet,Ahmedabad,Facebook,Returning
U092721,Tablet,Ahmedabad,Referral,New
U092722,Desktop,Hyderabad,Paid Ads,New
U092723,Mobile,Kolkata,Paid Ads,New
U092724,Mobile,Chennai,Email,New
U092725,Mobile,Hyderabad,Referral,Returning
U092726,Desktop,Kolkata,YouTube,New
U092727,Mobile,Bangalore,Email,New
U092728,Mobile,Bangalore,Facebook,New
U092729,Desktop,Ahmedabad,Google,New
U092730,Desktop,Hyderabad,Direct,New
U092731,Desktop,Kolkata,Email,Returning
U092732,Mobile,Hyderabad,Paid Ads,New
U092733,Desktop,Hyderabad,Google,Returning
U092734,Mobile,Ahmedabad,Instagram,New
U092735,Desktop,Chennai,Referral,New
U092736,Desktop,Delhi,Paid Ads,New
U092737,Mobile,Ahmedabad,Paid Ads,Returning
U092738,Mobile,Bangalore,Referral,Returning
U092739,Desktop,Delhi,Paid Ads,New
U092740,Mobile,Mumbai,Instagram,New
U092741,Mobile,Hyderabad,Email,New
U092742,Desktop,Mumbai,Direct,New
U092743,Mobile,Delhi,Facebook,Returning
U092744,Desktop,Mumbai,Facebook,New
U092745,Mobile,Chennai,Google,New
U092746,Desktop,Chennai,Facebook,New
U092747,Mobile,Delhi,Paid Ads,New
U092748,Mobile,Kolkata,Instagram,Returning
U092749,Mobile,Mumbai,Google,New
U092750,Desktop,Chennai,Paid Ads,Returning
U092751,Mobile,Kolkata,Google,New
U092752,Mobile,Pune,Instagram,Returning
U092753,Mobile,Kolkata,Paid Ads,Returning
U092754,Mobile,Delhi,Email,New
U092755,Mobile,Mumbai,Instagram,New
U092756,Mobile,Delhi,Email,New
U092757,Desktop,Pune,Direct,Returning
U092758,Mobile,Kolkata,Instagram,Returning
U092759,Mobile,Bangalore,Email,New
U092760,Mobile,Pune,Direct,New
U092761,Mobile,Mumbai,Google,Returning
U092762,Mobile,Chennai,Direct,New
U092763,Mobile,Mumbai,Referral,New
U092764,Mobile,Hyderabad,YouTube,New
U092765,Mobile,Hyderabad,Paid Ads,Returning
U092766,Desktop,Delhi,Instagram,New
U092767,Mobile,Kolkata,Paid Ads,New
U092768,Tablet,Bangalore,Email,New
U092769,Desktop,Chennai,Email,New
U092770,Mobile,Mumbai,Paid Ads,New
U092771,Mobile,Delhi,Referral,New
U092772,Mobile,Delhi,Paid Ads,New
U092773,Mobile,Mumbai,Paid Ads,New
U092774,Mobile,Chennai,Facebook,Returning
U092775,Mobile,Kolkata,Email,New
U092776,Desktop,Delhi,Google,New
U092777,Mobile,Kolkata,Google,Returning
U092778,Desktop,Chennai,Email,New
U092779,Mobile,Hyderabad,Facebook,New
U092780,Desktop,Pune,Direct,Returning
U092781,Mobile,Bangalore,Instagram,New
U092782,Desktop,Bangalore,Facebook,New
U092783,Mobile,Chennai,Email,New
U092784,Desktop,Ahmedabad,Email,New
U092785,Mobile,Delhi,Instagram,Returning
U092786,Desktop,Bangalore,Instagram,New
U092787,Mobile,Pune,Google,New
U092788,Mobile,Chennai,Facebook,Returning
U092789,Mobile,Mumbai,Google,New
U092790,Desktop,Kolkata,Instagram,Returning
U092791,Desktop,Mumbai,Paid Ads,New
U092792,Mobile,Kolkata,Google,New
U092793,Mobile,Kolkata,Instagram,Returning
U092794,Mobile,Hyderabad,Facebook,New
U092795,Mobile,Bangalore,Direct,New
U092796,Desktop,Bangalore,Facebook,Returning
U092797,Mobile,Hyderabad,Direct,New
U092798,Mobile,Hyderabad,Facebook,Returning
U092799,Mobile,Chennai,Direct,Returning
U092800,Mobile,Ahmedabad,Instagram,Returning
U092801,Mobile,Mumbai,Google,New
U092802,Mobile,Hyderabad,Google,New
U092803,Mobile,Mumbai,YouTube,New
U092804,Desktop,Hyderabad,Google,New
U092805,Desktop,Bangalore,Google,New
U092806,Mobile,Chennai,Email,New
U092807,Mobile,Chennai,Google,New
U092808,Tablet,Bangalore,Facebook,New
U092809,Mobile,Mumbai,Facebook,New
U092810,Mobile,Hyderabad,Facebook,Returning
U092811,Desktop,Chennai,Google,New
U092812,Mobile,Delhi,Facebook,New
U092813,Desktop,Bangalore,Paid Ads,New
U092814,Desktop,Pune,Referral,New
U092815,Mobile,Bangalore,Google,New
U092816,Mobile,Ahmedabad,Google,New
U092817,Mobile,Ahmedabad,Google,New
U092818,Tablet,Kolkata,Google,New
U092819,Desktop,Bangalore,Email,New
U092820,Mobile,Hyderabad,Google,Returning
U092821,Mobile,Hyderabad,Paid Ads,New
U092822,Mobile,Chennai,Facebook,New
U092823,Mobile,Mumbai,Facebook,Returning
U092824,Mobile,Bangalore,Google,New
U092825,Mobile,Kolkata,Instagram,New
U092826,Mobile,Kolkata,Instagram,New
U092827,Mobile,Bangalore,Paid Ads,New
U092828,Mobile,Ahmedabad,Facebook,New
U092829,Desktop,Bangalore,Email,Returning
U092830,Desktop,Chennai,Instagram,New
U092831,Mobile,Pune,Facebook,New
U092832,Mobile,Ahmedabad,Google,New
U092833,Tablet,Pune,Paid Ads,New
U092834,Mobile,Ahmedabad,Email,New
U092835,Mobile,Ahmedabad,Google,New
U092836,Mobile,Delhi,Email,Returning
U092837,Desktop,Kolkata,Google,New
U092838,Mobile,Delhi,Referral,New
U092839,Mobile,Ahmedabad,Facebook,Returning
U092840,Mobile,Kolkata,Google,New
U092841,Mobile,Delhi,Google,New
U092842,Mobile,Chennai,Direct,Returning
U092843,Mobile,Hyderabad,Direct,New
U092844,Mobile,Ahmedabad,Google,New
U092845,Desktop,Bangalore,YouTube,New
U092846,Desktop,Ahmedabad,Referral,New
U092847,Desktop,Delhi,Instagram,New
U092848,Desktop,Kolkata,Google,New
U092849,Mobile,Mumbai,Facebook,New
U092850,Mobile,Mumbai,Instagram,New
U092851,Mobile,Hyderabad,Email,New
U092852,Mobile,Bangalore,Referral,New
U092853,Desktop,Ahmedabad,YouTube,New
U092854,Desktop,Delhi,Instagram,Returning
U092855,Mobile,Chennai,Google,Returning
U092856,Mobile,Mumbai,Instagram,New
U092857,Mobile,Mumbai,Email,New
U092858,Desktop,Mumbai,Paid Ads,New
U092859,Mobile,Hyderabad,Referral,New
U092860,Desktop,Kolkata,Google,Returning
U092861,Mobile,Pune,Facebook,Returning
U092862,Desktop,Chennai,Direct,New
U092863,Mobile,Bangalore,Google,New
U092864,Desktop,Pune,Email,New
U092865,Mobile,Pune,Facebook,New
U092866,Mobile,Ahmedabad,Google,New
U092867,Mobile,Bangalore,Instagram,New
U092868,Desktop,Delhi,Google,New
U092869,Desktop,Chennai,Instagram,New
U092870,Mobile,Bangalore,Paid Ads,New
U092871,Mobile,Kolkata,YouTube,New
U092872,Desktop,Bangalore,Referral,New
U092873,Mobile,Mumbai,Instagram,New
U092874,Mobile,Mumbai,Google,New
U092875,Mobile,Kolkata,Direct,Returning
U092876,Desktop,Chennai,Referral,New
U092877,Desktop,Hyderabad,Direct,New
U092878,Mobile,Kolkata,Email,New
U092879,Desktop,Kolkata,Facebook,Returning
U092880,Mobile,Mumbai,Direct,New
U092881,Desktop,Mumbai,Instagram,Returning
U092882,Desktop,Kolkata,Google,New
U092883,Tablet,Mumbai,Instagram,New
U092884,Mobile,Pune,Email,New
U092885,Desktop,Ahmedabad,Paid Ads,New
U092886,Mobile,Bangalore,Google,New
U092887,Tablet,Ahmedabad,Facebook,New
U092888,Mobile,Chennai,Referral,Returning
U092889,Desktop,Bangalore,Referral,New
U092890,Tablet,Ahmedabad,Email,New
U092891,Mobile,Mumbai,Direct,New
U092892,Desktop,Bangalore,Instagram,New
U092893,Tablet,Hyderabad,Paid Ads,New
U092894,Desktop,Hyderabad,Google,New
U092895,Mobile,Pune,Paid Ads,New
U092896,Mobile,Kolkata,YouTube,New
U092897,Mobile,Chennai,Paid Ads,Returning
U092898,Desktop,Pune,Google,New
U092899,Desktop,Ahmedabad,Facebook,Returning
U092900,Desktop,Ahmedabad,Google,Returning
U092901,Desktop,Ahmedabad,YouTube,Returning
U092902,Mobile,Bangalore,Paid Ads,Returning
U092903,Mobile,Pune,Direct,Returning
U092904,Mobile,Bangalore,YouTube,New
U092905,Desktop,Delhi,Google,Returning
U092906,Mobile,Mumbai,Paid Ads,New
U092907,Desktop,Hyderabad,YouTube,Returning
U092908,Desktop,Delhi,Paid Ads,New
U092909,Desktop,Chennai,Direct,New
U092910,Desktop,Mumbai,Facebook,New
U092911,Mobile,Kolkata,Facebook,New
U092912,Desktop,Kolkata,Paid Ads,New
U092913,Desktop,Hyderabad,Direct,New
U092914,Mobile,Delhi,Google,Returning
U092915,Desktop,Bangalore,Referral,Returning
U092916,Desktop,Ahmedabad,Instagram,New
U092917,Mobile,Ahmedabad,YouTube,New
U092918,Mobile,Delhi,Google,New
U092919,Mobile,Mumbai,Instagram,New
U092920,Mobile,Ahmedabad,Instagram,New
U092921,Mobile,Hyderabad,Paid Ads,Returning
U092922,Mobile,Kolkata,Email,Returning
U092923,Mobile,Delhi,Instagram,New
U092924,Desktop,Delhi,Direct,New
U092925,Mobile,Hyderabad,YouTube,New
U092926,Desktop,Mumbai,Google,Returning
U092927,Desktop,Bangalore,Instagram,New
U092928,Desktop,Pune,Paid Ads,Returning
U092929,Mobile,Chennai,Direct,New
U092930,Desktop,Ahmedabad,Direct,Returning
U092931,Tablet,Pune,Direct,Returning
U092932,Desktop,Hyderabad,Google,New
U092933,Desktop,Hyderabad,Facebook,New
U092934,Mobile,Ahmedabad,Paid Ads,New
U092935,Mobile,Chennai,Email,New
U092936,Mobile,Delhi,Direct,New
U092937,Mobile,Chennai,Instagram,New
U092938,Mobile,Hyderabad,Direct,New
U092939,Mobile,Bangalore,Paid Ads,New
U092940,Desktop,Ahmedabad,Google,New
U092941,Desktop,Bangalore,Paid Ads,New
U092942,Desktop,Ahmedabad,Facebook,New
U092943,Desktop,Ahmedabad,Google,New
U092944,Desktop,Bangalore,Instagram,New
U092945,Mobile,Chennai,Google,Returning
U092946,Desktop,Mumbai,Email,New
U092947,Desktop,Chennai,Paid Ads,New
U092948,Desktop,Pune,Paid Ads,New
U092949,Desktop,Pune,Referral,Returning
U092950,Desktop,Pune,Paid Ads,New
U092951,Mobile,Kolkata,Paid Ads,Returning
U092952,Mobile,Ahmedabad,Direct,New
U092953,Desktop,Chennai,YouTube,New
U092954,Mobile,Hyderabad,Referral,New
U092955,Desktop,Bangalore,Instagram,New
U092956,Desktop,Ahmedabad,Email,New
U092957,Desktop,Bangalore,Instagram,New
U092958,Desktop,Ahmedabad,YouTube,New
U092959,Desktop,Bangalore,Paid Ads,Returning
U092960,Desktop,Chennai,Google,Returning
U092961,Desktop,Kolkata,Google,New
U092962,Mobile,Mumbai,Direct,New
U092963,Mobile,Bangalore,Facebook,New
U092964,Mobile,Pune,Instagram,New
U092965,Desktop,Bangalore,Paid Ads,New
U092966,Mobile,Delhi,Google,New
U092967,Mobile,Mumbai,Paid Ads,New
U092968,Mobile,Delhi,Email,New
U092969,Mobile,Kolkata,Facebook,New
U092970,Tablet,Hyderabad,Google,New
U092971,Desktop,Bangalore,Instagram,New
U092972,Mobile,Kolkata,Direct,New
U092973,Desktop,Chennai,Instagram,New
U092974,Mobile,Chennai,Direct,New
U092975,Desktop,Mumbai,Google,New
U092976,Desktop,Chennai,Instagram,Returning
U092977,Mobile,Mumbai,YouTube,Returning
U092978,Desktop,Bangalore,Direct,New
U092979,Desktop,Bangalore,Instagram,New
U092980,Mobile,Ahmedabad,Instagram,Returning
U092981,Mobile,Mumbai,Instagram,New
U092982,Mobile,Ahmedabad,Email,New
U092983,Desktop,Hyderabad,Google,New
U092984,Desktop,Bangalore,Referral,New
U092985,Tablet,Mumbai,Direct,New
U092986,Desktop,Mumbai,YouTube,New
U092987,Mobile,Chennai,Email,Returning
U092988,Mobile,Hyderabad,YouTube,New
U092989,Desktop,Chennai,Facebook,Returning
U092990,Mobile,Mumbai,Google,New
U092991,Desktop,Hyderabad,Facebook,New
U092992,Mobile,Hyderabad,Google,New
U092993,Mobile,Pune,Google,New
U092994,Desktop,Hyderabad,YouTube,New
U092995,Desktop,Delhi,Instagram,New
U092996,Mobile,Bangalore,Google,New
U092997,Mobile,Bangalore,YouTube,New
U092998,Tablet,Ahmedabad,Instagram,New
U092999,Mobile,Pune,Paid Ads,New
U093000,Desktop,Bangalore,Direct,New
U093001,Mobile,Chennai,Direct,Returning
U093002,Mobile,Delhi,Google,Returning
U093003,Mobile,Ahmedabad,Direct,New
U093004,Desktop,Hyderabad,Instagram,Returning
U093005,Desktop,Hyderabad,Paid Ads,New
U093006,Mobile,Delhi,Facebook,New
U093007,Mobile,Bangalore,Google,New
U093008,Desktop,Ahmedabad,Paid Ads,New
U093009,Mobile,Chennai,Facebook,New
U093010,Desktop,Delhi,YouTube,New
U093011,Mobile,Mumbai,Google,Returning
U093012,Mobile,Chennai,Facebook,New
U093013,Mobile,Ahmedabad,Instagram,New
U093014,Mobile,Chennai,Paid Ads,New
U093015,Mobile,Hyderabad,Referral,Returning
U093016,Desktop,Kolkata,Facebook,New
U093017,Desktop,Hyderabad,Direct,Returning
U093018,Mobile,Chennai,Facebook,New
U093019,Mobile,Hyderabad,Paid Ads,Returning
U093020,Mobile,Chennai,Email,New
U093021,Mobile,Kolkata,Direct,Returning
U093022,Mobile,Bangalore,Direct,New
U093023,Mobile,Ahmedabad,YouTube,New
U093024,Mobile,Hyderabad,Facebook,Returning
U093025,Desktop,Kolkata,Google,New
U093026,Mobile,Hyderabad,Direct,Returning
U093027,Desktop,Ahmedabad,Instagram,New
U093028,Tablet,Bangalore,Paid Ads,New
U093029,Desktop,Chennai,YouTube,Returning
U093030,Mobile,Hyderabad,Google,New
U093031,Mobile,Bangalore,Facebook,Returning
U093032,Mobile,Delhi,Facebook,New
U093033,Mobile,Delhi,Facebook,New
U093034,Mobile,Delhi,Paid Ads,New
U093035,Mobile,Hyderabad,Email,New
U093036,Mobile,Pune,Direct,New
U093037,Desktop,Mumbai,Email,New
U093038,Mobile,Hyderabad,Direct,New
U093039,Mobile,Delhi,Google,Returning
U093040,Mobile,Ahmedabad,Paid Ads,New
U093041,Desktop,Chennai,YouTube,New
U093042,Desktop,Pune,Direct,New
U093043,Mobile,Delhi,Google,Returning
U093044,Desktop,Ahmedabad,Facebook,New
U093045,Mobile,Mumbai,Facebook,New
U093046,Mobile,Bangalore,YouTube,New
U093047,Mobile,Bangalore,Instagram,New
U093048,Desktop,Pune,Google,New
U093049,Desktop,Pune,Google,Returning
U093050,Mobile,Mumbai,Direct,New
U093051,Desktop,Kolkata,Paid Ads,New
U093052,Mobile,Bangalore,YouTube,New
U093053,Mobile,Chennai,Email,New
U093054,Mobile,Bangalore,Facebook,New
U093055,Desktop,Hyderabad,Instagram,New
U093056,Mobile,Bangalore,Instagram,New
U093057,Desktop,Bangalore,Instagram,Returning
U093058,Mobile,Kolkata,Email,New
U093059,Mobile,Mumbai,Instagram,New
U093060,Mobile,Ahmedabad,Instagram,New
U093061,Mobile,Delhi,Instagram,Returning
U093062,Desktop,Ahmedabad,Direct,Returning
U093063,Desktop,Chennai,Facebook,New
U093064,Mobile,Mumbai,Google,Returning
U093065,Desktop,Delhi,Referral,New
U093066,Mobile,Mumbai,Direct,New
U093067,Mobile,Pune,Paid Ads,New
U093068,Desktop,Delhi,Direct,Returning
U093069,Desktop,Chennai,Facebook,New
U093070,Mobile,Delhi,Instagram,Returning
U093071,Mobile,Pune,Referral,New
U093072,Mobile,Mumbai,Google,New
U093073,Mobile,Pune,Instagram,Returning
U093074,Desktop,Pune,Instagram,New
U093075,Desktop,Pune,Instagram,New
U093076,Desktop,Mumbai,Email,New
U093077,Mobile,Ahmedabad,YouTube,New
U093078,Mobile,Delhi,Referral,New
U093079,Mobile,Ahmedabad,Paid Ads,New
U093080,Mobile,Bangalore,Google,New
U093081,Mobile,Chennai,Email,Returning
U093082,Mobile,Ahmedabad,Facebook,New
U093083,Mobile,Hyderabad,Direct,New
U093084,Desktop,Pune,Direct,New
U093085,Desktop,Pune,YouTube,Returning
U093086,Desktop,Mumbai,Paid Ads,New
U093087,Desktop,Mumbai,Facebook,New
U093088,Desktop,Ahmedabad,Direct,New
U093089,Mobile,Mumbai,Paid Ads,New
U093090,Mobile,Mumbai,Email,New
U093091,Mobile,Ahmedabad,Paid Ads,Returning
U093092,Desktop,Delhi,YouTube,New
U093093,Desktop,Delhi,Paid Ads,New
U093094,Desktop,Kolkata,Email,New
U093095,Desktop,Hyderabad,Email,New
U093096,Desktop,Bangalore,Instagram,New
U093097,Mobile,Ahmedabad,YouTube,New
U093098,Mobile,Ahmedabad,Direct,New
U093099,Desktop,Chennai,Paid Ads,New
U093100,Tablet,Ahmedabad,Referral,Returning
U093101,Desktop,Pune,Direct,New
U093102,Tablet,Mumbai,Email,Returning
U093103,Mobile,Pune,Direct,Returning
U093104,Mobile,Chennai,Google,New
U093105,Mobile,Kolkata,Facebook,New
U093106,Mobile,Pune,YouTube,New
U093107,Mobile,Pune,Google,New
U093108,Desktop,Bangalore,Instagram,New
U093109,Desktop,Bangalore,Google,Returning
U093110,Mobile,Bangalore,Email,New
U093111,Mobile,Delhi,Referral,New
U093112,Desktop,Pune,Email,New
U093113,Desktop,Kolkata,Paid Ads,New
U093114,Mobile,Ahmedabad,Direct,New
U093115,Mobile,Chennai,Direct,New
U093116,Mobile,Mumbai,Instagram,New
U093117,Mobile,Kolkata,Paid Ads,New
U093118,Desktop,Mumbai,Instagram,Returning
U093119,Desktop,Ahmedabad,Direct,Returning
U093120,Desktop,Delhi,Instagram,New
U093121,Desktop,Delhi,Email,New
U093122,Mobile,Ahmedabad,Google,Returning
U093123,Mobile,Chennai,Paid Ads,New
U093124,Mobile,Hyderabad,Paid Ads,New
U093125,Mobile,Kolkata,Google,New
U093126,Mobile,Kolkata,Google,Returning
U093127,Mobile,Ahmedabad,Google,New
U093128,Desktop,Chennai,Google,New
U093129,Mobile,Hyderabad,Direct,New
U093130,Mobile,Bangalore,Facebook,New
U093131,Mobile,Delhi,Direct,New
U093132,Mobile,Kolkata,Referral,New
U093133,Mobile,Delhi,Direct,New
U093134,Mobile,Hyderabad,Referral,New
U093135,Mobile,Bangalore,Instagram,New
U093136,Desktop,Chennai,Email,New
U093137,Mobile,Kolkata,Paid Ads,New
U093138,Tablet,Kolkata,Google,New
U093139,Mobile,Kolkata,Google,New
U093140,Mobile,Chennai,Facebook,Returning
U093141,Desktop,Pune,Email,New
U093142,Mobile,Mumbai,Email,New
U093143,Mobile,Pune,Instagram,New
U093144,Mobile,Ahmedabad,Paid Ads,New
U093145,Mobile,Kolkata,YouTube,Returning
U093146,Mobile,Kolkata,YouTube,New
U093147,Desktop,Ahmedabad,Instagram,Returning
U093148,Mobile,Delhi,Email,New
U093149,Mobile,Chennai,Paid Ads,Returning
U093150,Desktop,Ahmedabad,Direct,Returning
U093151,Mobile,Pune,Referral,New
U093152,Desktop,Chennai,Facebook,Returning
U093153,Desktop,Hyderabad,Google,New
U093154,Desktop,Hyderabad,Email,New
U093155,Mobile,Ahmedabad,Direct,New
U093156,Mobile,Ahmedabad,Paid Ads,New
U093157,Mobile,Pune,Google,Returning
U093158,Desktop,Chennai,Email,New
U093159,Mobile,Pune,Paid Ads,New
U093160,Mobile,Hyderabad,Direct,New
U093161,Desktop,Bangalore,Google,New
U093162,Tablet,Ahmedabad,Instagram,New
U093163,Mobile,Bangalore,Paid Ads,New
U093164,Mobile,Delhi,Google,New
U093165,Mobile,Kolkata,Google,New
U093166,Mobile,Mumbai,Facebook,New
U093167,Tablet,Hyderabad,Instagram,New
U093168,Mobile,Pune,Paid Ads,New
U093169,Desktop,Mumbai,Direct,New
U093170,Mobile,Kolkata,Referral,New
U093171,Mobile,Chennai,Instagram,New
U093172,Mobile,Delhi,Facebook,New
U093173,Mobile,Ahmedabad,Paid Ads,New
U093174,Mobile,Kolkata,Instagram,New
U093175,Mobile,Kolkata,Google,Returning
U093176,Desktop,Delhi,Referral,Returning
U093177,Mobile,Mumbai,Direct,New
U093178,Mobile,Hyderabad,Paid Ads,New
U093179,Mobile,Delhi,Email,Returning
U093180,Desktop,Chennai,Instagram,New
U093181,Mobile,Bangalore,Google,New
U093182,Mobile,Pune,Facebook,Returning
U093183,Mobile,Mumbai,Facebook,New
U093184,Mobile,Mumbai,Paid Ads,New
U093185,Mobile,Ahmedabad,Paid Ads,New
U093186,Desktop,Bangalore,Paid Ads,New
U093187,Mobile,Kolkata,Direct,New
U093188,Mobile,Kolkata,Referral,New
U093189,Desktop,Ahmedabad,Instagram,New
U093190,Mobile,Ahmedabad,YouTube,Returning
U093191,Mobile,Chennai,Google,New
U093192,Mobile,Kolkata,Direct,New
U093193,Tablet,Kolkata,Paid Ads,Returning
U093194,Desktop,Delhi,Google,New
U093195,Desktop,Chennai,Email,Returning
